age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32,blue-collar,single,secondary,no,2137,no,no,cellular,13,may,423,1,349,1,failure,no
49,blue-collar,married,secondary,no,119,yes,no,cellular,13,may,78,1,-1,0,unknown,no
48,services,single,primary,no,-139,no,no,cellular,13,may,75,2,-1,0,unknown,no
30,blue-collar,married,primary,no,2,yes,yes,cellular,13,may,7,6,-1,0,unknown,no
52,blue-collar,married,secondary,no,7180,yes,no,cellular,13,may,276,1,364,1,success,no
32,blue-collar,single,secondary,no,681,no,yes,cellular,13,may,589,1,-1,0,unknown,no
42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,yes
50,housemaid,married,secondary,no,7317,yes,no,cellular,13,may,172,1,370,1,failure,no
29,management,single,tertiary,no,172,yes,no,telephone,13,may,34,8,-1,0,unknown,no
27,student,single,secondary,no,268,yes,no,cellular,13,may,528,1,358,2,failure,no
36,services,married,primary,no,413,yes,no,telephone,13,may,60,1,176,1,failure,no
39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,2,-1,0,unknown,yes
37,management,married,tertiary,no,596,yes,no,cellular,13,may,281,1,345,2,failure,no
29,management,single,tertiary,no,0,yes,no,cellular,13,may,155,1,351,1,failure,no
36,blue-collar,married,secondary,no,1969,yes,yes,cellular,13,may,87,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,121,yes,no,cellular,13,may,16,6,176,5,other,no
40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,no
34,management,married,tertiary,no,0,yes,no,cellular,13,may,324,2,-1,0,unknown,no
32,services,single,secondary,no,396,yes,no,cellular,13,may,257,4,-1,0,unknown,no
34,blue-collar,single,secondary,no,-231,yes,no,cellular,13,may,9,8,-1,0,unknown,no
39,admin.,married,secondary,no,145,yes,yes,cellular,13,may,337,3,330,6,other,no
32,unemployed,married,primary,no,309,yes,no,telephone,13,may,185,1,370,3,failure,no
41,blue-collar,married,secondary,no,0,no,no,cellular,13,may,104,4,-1,0,unknown,no
32,management,single,secondary,no,-119,yes,no,cellular,13,may,231,1,370,1,other,no
35,blue-collar,married,primary,no,455,yes,no,cellular,13,may,573,7,327,3,failure,no
31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no
32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,1,-1,0,unknown,yes
44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,no
34,admin.,married,tertiary,no,142,yes,no,cellular,13,may,459,1,-1,0,unknown,yes
53,admin.,married,secondary,no,8892,yes,no,cellular,13,may,177,1,174,1,failure,no
27,admin.,single,secondary,no,557,yes,no,cellular,13,may,466,2,-1,0,unknown,no
29,admin.,married,secondary,no,69,yes,no,cellular,13,may,77,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,no
35,services,single,secondary,no,143,yes,yes,cellular,13,may,68,1,369,2,other,no
31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,1,-1,0,unknown,yes
32,management,single,secondary,no,416,yes,no,cellular,13,may,290,1,176,2,failure,no
40,services,married,secondary,no,-378,yes,yes,cellular,13,may,541,1,295,6,failure,no
49,admin.,divorced,primary,no,112,yes,no,cellular,13,may,79,1,-1,0,unknown,no
45,management,divorced,tertiary,yes,-946,yes,no,cellular,13,may,213,1,-1,0,unknown,no
30,services,divorced,secondary,no,341,yes,no,cellular,13,may,54,1,174,1,success,no
39,blue-collar,married,secondary,no,1360,yes,no,cellular,13,may,247,1,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,338,yes,no,cellular,13,may,133,1,370,1,failure,no
35,blue-collar,divorced,secondary,no,0,yes,no,cellular,13,may,404,2,-1,0,unknown,no
50,services,married,secondary,no,481,yes,no,cellular,13,may,168,1,-1,0,unknown,no
44,blue-collar,divorced,primary,no,70,yes,no,cellular,13,may,176,1,-1,0,unknown,no
34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,-64,yes,no,cellular,13,may,641,1,-1,0,unknown,no
47,blue-collar,married,primary,no,-169,no,yes,cellular,13,may,234,1,349,3,failure,no
29,entrepreneur,married,secondary,no,5918,yes,no,cellular,13,may,103,1,-1,0,unknown,no
56,management,divorced,primary,no,26,yes,no,cellular,13,may,194,4,359,2,other,no
37,blue-collar,married,secondary,no,513,yes,no,cellular,13,may,134,1,362,3,failure,no
50,management,married,primary,no,117,yes,no,telephone,13,may,216,4,-1,0,unknown,no
36,blue-collar,single,primary,no,1959,yes,no,cellular,13,may,1966,1,-1,0,unknown,no
36,management,single,tertiary,no,1,yes,no,cellular,13,may,131,1,-1,0,unknown,no
33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,3,-1,0,unknown,yes
35,blue-collar,single,secondary,no,546,yes,no,cellular,13,may,161,2,-1,0,unknown,no
30,blue-collar,married,primary,no,236,yes,no,cellular,13,may,44,1,364,1,failure,no
31,blue-collar,married,secondary,no,864,yes,yes,cellular,13,may,127,1,-1,0,unknown,no
27,entrepreneur,married,tertiary,no,79,yes,yes,cellular,13,may,201,1,369,3,failure,no
25,self-employed,single,tertiary,no,882,yes,no,cellular,13,may,341,1,-1,0,unknown,no
30,student,single,tertiary,no,228,yes,no,cellular,13,may,314,2,-1,0,unknown,yes
40,blue-collar,single,primary,no,147,yes,no,cellular,13,may,109,1,-1,0,unknown,no
30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,no
51,unemployed,married,secondary,no,-13,yes,no,cellular,13,may,361,1,364,1,failure,no
37,management,single,tertiary,no,2576,yes,no,cellular,13,may,417,1,-1,0,unknown,no
35,technician,married,secondary,no,1546,yes,no,cellular,13,may,156,1,174,4,failure,no
30,management,single,tertiary,no,365,yes,no,cellular,13,may,76,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,185,yes,no,cellular,13,may,298,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,208,no,no,cellular,13,may,466,1,-1,0,unknown,no
41,management,single,tertiary,no,3371,yes,yes,cellular,13,may,204,2,-1,0,unknown,no
55,management,married,primary,no,1691,yes,no,cellular,13,may,358,2,174,1,failure,no
34,blue-collar,married,secondary,no,467,yes,no,cellular,13,may,195,2,357,2,failure,no
52,blue-collar,married,secondary,no,5828,yes,no,telephone,13,may,276,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,125,yes,no,cellular,13,may,119,2,370,1,failure,no
33,entrepreneur,single,tertiary,no,1481,yes,no,cellular,13,may,172,3,173,1,other,no
33,management,divorced,tertiary,no,5550,yes,no,cellular,13,may,124,2,278,4,failure,no
34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,2737,yes,no,cellular,13,may,199,3,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,581,yes,no,cellular,13,may,107,7,173,2,other,no
37,blue-collar,married,secondary,no,426,yes,no,cellular,13,may,323,3,345,3,failure,no
31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no
29,blue-collar,married,primary,no,97,yes,no,cellular,13,may,431,2,-1,0,unknown,no
30,services,married,secondary,no,2191,yes,no,cellular,13,may,157,4,-1,0,unknown,no
60,management,married,primary,no,-70,yes,no,cellular,13,may,65,2,-1,0,unknown,no
26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348,3,other,no
57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no
57,services,single,primary,no,3777,yes,no,telephone,13,may,65,2,-1,0,unknown,no
43,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,-308,yes,no,cellular,13,may,168,4,310,11,failure,no
45,management,married,tertiary,no,54,yes,no,telephone,13,may,107,3,-1,0,unknown,no
35,technician,married,secondary,no,712,yes,yes,cellular,13,may,255,2,264,5,failure,no
41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,2,-1,0,unknown,no
39,management,single,tertiary,no,93,yes,yes,cellular,13,may,196,2,331,3,failure,no
60,management,divorced,secondary,no,0,yes,no,telephone,13,may,65,4,350,6,failure,no
46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,562,2,174,2,success,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
35,services,single,secondary,no,0,yes,no,cellular,13,may,419,2,-1,0,unknown,no
34,blue-collar,married,primary,no,3,yes,no,cellular,13,may,369,2,-1,0,unknown,no
43,services,single,secondary,no,550,yes,no,cellular,13,may,107,2,-1,0,unknown,no
31,admin.,single,secondary,no,507,yes,no,cellular,13,may,65,2,299,3,other,no
36,blue-collar,married,secondary,no,330,yes,no,cellular,13,may,777,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,25,yes,no,cellular,13,may,378,2,359,1,failure,no
42,services,single,secondary,no,-193,yes,no,cellular,13,may,1805,4,-1,0,unknown,no
41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no
34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,yes
35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,no
47,blue-collar,married,primary,no,3067,yes,no,cellular,13,may,141,2,-1,0,unknown,no
56,technician,married,unknown,no,84,yes,no,cellular,13,may,65,2,370,1,failure,no
36,services,married,secondary,no,-302,yes,no,cellular,13,may,36,2,-1,0,unknown,no
47,blue-collar,divorced,primary,no,409,yes,no,cellular,13,may,143,2,364,1,other,no
38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,3778,yes,no,telephone,13,may,259,3,-1,0,unknown,no
31,unemployed,married,tertiary,no,232,yes,no,cellular,13,may,53,3,-1,0,unknown,no
51,services,married,secondary,no,107,yes,no,telephone,13,may,99,2,369,4,failure,no
38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,2,-1,0,unknown,yes
33,blue-collar,married,primary,no,324,yes,no,cellular,13,may,217,2,-1,0,unknown,no
38,technician,single,tertiary,no,69,yes,no,cellular,13,may,253,3,-1,0,unknown,no
30,blue-collar,single,primary,no,17,yes,no,cellular,13,may,125,3,-1,0,unknown,no
44,admin.,divorced,tertiary,no,994,yes,no,cellular,13,may,420,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,513,3,176,2,failure,no
47,blue-collar,married,unknown,no,878,yes,no,cellular,13,may,245,4,-1,0,unknown,no
30,technician,single,tertiary,no,106,yes,no,cellular,13,may,119,3,-1,0,unknown,no
53,technician,married,secondary,no,6831,no,no,cellular,13,may,1130,2,-1,0,unknown,yes
52,entrepreneur,married,secondary,no,3332,yes,yes,cellular,13,may,182,4,-1,0,unknown,no
32,blue-collar,married,secondary,no,-446,no,no,cellular,13,may,126,2,344,1,failure,no
39,management,single,tertiary,no,30,yes,no,cellular,13,may,201,3,-1,0,unknown,no
42,services,divorced,secondary,no,83,no,no,cellular,13,may,300,5,358,6,failure,no
35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,no
30,management,single,tertiary,no,2,yes,yes,cellular,13,may,305,8,-1,0,unknown,no
28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,178,2,360,3,failure,no
26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302,1,failure,no
37,services,married,secondary,no,1140,yes,no,cellular,14,may,33,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,2583,yes,no,cellular,14,may,436,3,-1,0,unknown,no
45,blue-collar,married,primary,no,528,yes,no,cellular,14,may,16,7,-1,0,unknown,no
40,blue-collar,single,primary,no,2226,yes,no,telephone,14,may,7,7,-1,0,unknown,no
56,blue-collar,married,secondary,no,126,no,no,cellular,14,may,113,2,-1,0,unknown,no
47,admin.,married,secondary,no,120,yes,no,telephone,14,may,18,6,365,11,failure,no
39,management,married,tertiary,no,0,yes,no,cellular,14,may,11,15,261,38,failure,no
31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
49,services,married,tertiary,no,411,no,no,telephone,14,may,9,6,-1,0,unknown,no
44,services,divorced,secondary,no,130,yes,no,cellular,14,may,263,1,371,1,failure,no
36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,yes
43,blue-collar,single,secondary,no,276,yes,no,cellular,14,may,33,6,-1,0,unknown,no
33,admin.,married,secondary,no,1521,yes,no,cellular,14,may,222,1,-1,0,unknown,no
26,management,single,tertiary,no,3944,yes,no,cellular,14,may,974,2,-1,0,unknown,yes
32,management,single,tertiary,no,469,yes,no,cellular,14,may,925,1,-1,0,unknown,no
43,management,married,tertiary,no,1712,yes,no,cellular,14,may,254,11,-1,0,unknown,no
58,services,married,primary,no,2946,yes,no,cellular,14,may,467,1,-1,0,unknown,yes
33,admin.,single,secondary,no,223,yes,yes,cellular,14,may,15,11,352,4,failure,no
35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,no
33,management,single,tertiary,no,283,yes,no,cellular,14,may,40,1,-1,0,unknown,no
33,services,single,secondary,no,100,yes,no,cellular,14,may,11,8,297,7,other,no
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no
37,technician,single,secondary,no,2139,yes,no,cellular,14,may,146,3,-1,0,unknown,no
33,technician,single,secondary,no,1733,yes,no,cellular,14,may,895,3,-1,0,unknown,no
32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,982,yes,no,cellular,14,may,182,1,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,2071,no,no,cellular,14,may,127,1,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,-566,yes,no,cellular,14,may,151,2,353,2,failure,no
33,blue-collar,married,secondary,no,1233,yes,no,cellular,14,may,141,1,-1,0,unknown,no
31,admin.,single,secondary,no,1270,yes,no,cellular,14,may,291,1,364,1,other,no
29,admin.,single,secondary,no,25,yes,no,cellular,14,may,244,1,343,2,failure,no
26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes
31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,1,failure,no
28,student,single,tertiary,no,170,no,no,telephone,14,may,16,5,-1,0,unknown,no
37,management,single,tertiary,no,833,yes,no,cellular,14,may,212,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,1914,yes,no,cellular,14,may,532,1,358,1,failure,no
47,admin.,divorced,secondary,no,980,yes,no,cellular,14,may,158,1,-1,0,unknown,no
30,student,single,tertiary,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,no
46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,no
44,management,married,unknown,no,415,yes,no,telephone,14,may,7,7,-1,0,unknown,no
28,services,married,primary,no,3,yes,no,cellular,14,may,9,1,-1,0,unknown,no
38,technician,single,tertiary,no,744,yes,no,cellular,14,may,283,1,288,12,other,no
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other,no
38,management,single,tertiary,no,-119,yes,no,cellular,14,may,185,1,-1,0,unknown,no
23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,223,1,-1,0,unknown,no
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure,no
49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,5,359,1,other,yes
29,technician,single,secondary,no,500,yes,no,cellular,14,may,273,3,-1,0,unknown,no
31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,1,174,3,failure,yes
55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,yes
48,blue-collar,married,secondary,no,503,yes,no,cellular,14,may,105,1,-1,0,unknown,no
37,technician,married,secondary,no,720,yes,no,cellular,14,may,365,6,36,3,failure,no
37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17,7,-1,0,unknown,no
40,technician,married,tertiary,no,253,yes,no,cellular,14,may,377,4,280,2,other,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
35,services,married,secondary,no,341,yes,no,cellular,14,may,345,1,-1,0,unknown,yes
50,blue-collar,divorced,primary,no,1629,yes,no,cellular,14,may,67,1,-1,0,unknown,no
31,services,married,secondary,no,640,yes,no,cellular,14,may,411,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,705,yes,no,cellular,14,may,112,2,-1,0,unknown,no
31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success,yes
28,blue-collar,married,secondary,no,373,yes,no,cellular,14,may,10,9,344,1,failure,no
39,technician,single,secondary,no,1355,yes,no,cellular,14,may,1180,1,-1,0,unknown,yes
39,management,single,tertiary,no,3202,yes,no,cellular,14,may,14,8,-1,0,unknown,no
38,technician,single,secondary,no,1211,yes,no,cellular,14,may,498,1,358,1,success,no
50,blue-collar,married,secondary,no,-581,yes,no,cellular,14,may,877,2,345,5,failure,no
40,admin.,single,primary,no,846,yes,no,cellular,14,may,204,1,-1,0,unknown,no
54,retired,married,secondary,no,1139,yes,no,cellular,14,may,155,1,177,7,failure,no
34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,other,no
59,management,married,tertiary,no,2260,yes,no,cellular,14,may,303,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,183,yes,no,cellular,14,may,258,1,300,1,success,no
55,management,married,primary,no,366,yes,no,cellular,14,may,161,1,364,1,failure,no
29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,yes
55,retired,married,secondary,no,785,yes,no,cellular,14,may,47,1,370,2,failure,no
42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,no
28,technician,single,tertiary,no,375,yes,no,cellular,14,may,43,1,350,1,other,no
37,blue-collar,married,primary,no,397,yes,no,telephone,14,may,13,5,-1,0,unknown,no
34,blue-collar,single,secondary,no,1351,yes,no,cellular,14,may,334,2,-1,0,unknown,no
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no
37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64,3,177,2,failure,no
31,management,married,tertiary,no,0,yes,no,cellular,14,may,215,1,-1,0,unknown,no
51,blue-collar,single,secondary,no,708,yes,no,telephone,14,may,391,1,364,1,failure,no
57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,no
47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no
32,blue-collar,married,secondary,no,-103,yes,no,cellular,14,may,298,1,-1,0,unknown,no
38,services,single,primary,no,393,yes,no,cellular,14,may,200,1,-1,0,unknown,no
38,blue-collar,married,primary,no,132,yes,no,cellular,14,may,797,2,-1,0,unknown,no
36,technician,single,secondary,no,-206,yes,no,cellular,14,may,419,1,360,4,failure,no
30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,may,87,1,345,2,other,no
29,admin.,married,tertiary,no,111,no,no,cellular,14,may,208,1,-1,0,unknown,no
31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,703,4,-1,0,unknown,no
42,blue-collar,single,primary,no,177,yes,no,cellular,14,may,174,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,245,yes,no,cellular,14,may,437,2,370,8,other,no
47,self-employed,married,tertiary,no,3,yes,no,cellular,14,may,199,15,-1,0,unknown,no
33,management,married,primary,no,262,yes,no,cellular,14,may,386,3,-1,0,unknown,no
37,admin.,divorced,secondary,no,141,yes,no,cellular,14,may,233,1,-1,0,unknown,no
33,blue-collar,single,primary,no,60,yes,no,cellular,14,may,74,1,290,2,failure,no
24,services,single,unknown,no,608,yes,no,cellular,14,may,184,1,-1,0,unknown,no
33,technician,single,secondary,no,287,yes,no,cellular,14,may,97,1,358,8,failure,no
24,blue-collar,married,primary,no,456,no,no,cellular,14,may,337,2,-1,0,unknown,no
33,services,single,secondary,no,-448,yes,no,cellular,14,may,95,2,-1,0,unknown,no
58,blue-collar,divorced,primary,no,2246,yes,no,cellular,14,may,294,2,-1,0,unknown,no
29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,-1,0,unknown,yes
39,blue-collar,single,secondary,no,0,yes,no,cellular,14,may,9,10,330,10,other,no
26,services,married,secondary,no,864,yes,yes,cellular,14,may,466,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,249,yes,no,cellular,14,may,7,7,287,4,failure,no
36,blue-collar,married,secondary,no,779,yes,no,cellular,14,may,172,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no
52,self-employed,married,secondary,no,213,yes,no,cellular,14,may,164,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,-256,yes,yes,cellular,14,may,92,1,370,2,failure,no
36,technician,single,tertiary,no,0,yes,no,cellular,14,may,155,2,303,3,other,no
39,blue-collar,single,primary,no,-100,yes,no,cellular,14,may,159,1,358,2,failure,no
25,student,single,tertiary,no,938,yes,no,cellular,14,may,36,1,352,1,other,no
35,management,single,tertiary,no,478,yes,no,cellular,14,may,107,1,265,2,failure,no
47,blue-collar,married,primary,no,881,yes,no,cellular,14,may,143,1,370,2,failure,no
29,unemployed,married,tertiary,no,111,yes,no,cellular,14,may,216,1,-1,0,unknown,no
32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no
34,self-employed,single,unknown,no,687,yes,no,cellular,14,may,99,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no
25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,no
47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285,1,330,3,other,no
25,services,single,secondary,no,216,yes,no,cellular,14,may,175,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,1145,yes,no,cellular,14,may,92,3,-1,0,unknown,no
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes
29,services,married,secondary,no,1002,yes,no,cellular,14,may,50,2,-1,0,unknown,no
34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551,2,-1,0,unknown,no
35,technician,married,secondary,no,222,yes,no,cellular,14,may,165,5,177,7,failure,no
37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,2,-1,0,unknown,yes
29,admin.,single,secondary,no,891,yes,no,cellular,14,may,172,2,352,1,failure,no
35,blue-collar,single,primary,no,246,no,no,cellular,14,may,157,2,345,5,failure,no
40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure,no
57,blue-collar,single,primary,no,739,yes,no,cellular,14,may,172,2,364,1,failure,no
42,services,single,secondary,no,0,yes,no,cellular,14,may,67,7,177,1,other,no
33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,yes
60,blue-collar,married,primary,no,2147,no,no,telephone,14,may,213,1,-1,0,unknown,no
58,admin.,divorced,secondary,no,8548,yes,no,cellular,14,may,175,8,-1,0,unknown,no
38,blue-collar,married,secondary,no,1407,yes,no,cellular,14,may,169,3,174,7,failure,no
31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,1039,yes,no,cellular,14,may,156,2,178,1,failure,no
47,admin.,married,secondary,no,1863,yes,yes,cellular,14,may,151,4,-1,0,unknown,no
31,blue-collar,married,secondary,no,150,yes,no,telephone,14,may,68,2,-1,0,unknown,no
32,blue-collar,single,secondary,yes,-575,yes,no,cellular,14,may,24,6,346,9,failure,no
29,technician,single,secondary,no,769,yes,yes,cellular,14,may,67,3,-1,0,unknown,no
29,technician,single,secondary,no,70,yes,yes,cellular,14,may,400,2,-1,0,unknown,no
28,student,single,secondary,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
36,admin.,single,secondary,no,886,yes,yes,cellular,14,may,362,6,-1,0,unknown,no
23,technician,single,secondary,no,1587,yes,yes,cellular,14,may,502,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,158,5,350,1,other,no
37,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,664,no,yes,telephone,14,may,57,1,-1,0,unknown,no
33,blue-collar,married,unknown,no,24,yes,no,cellular,14,may,535,1,-1,0,unknown,no
33,technician,single,tertiary,no,2412,yes,no,cellular,14,may,91,1,356,2,other,no
28,management,single,tertiary,no,293,yes,no,cellular,14,may,265,1,-1,0,unknown,no
27,housemaid,married,primary,no,275,yes,no,cellular,14,may,196,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,1731,yes,yes,cellular,14,may,162,2,350,4,failure,no
27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure,no
47,housemaid,married,primary,no,275,yes,no,cellular,14,may,261,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,30,no,no,cellular,14,may,60,5,371,2,failure,no
31,management,married,tertiary,no,233,yes,no,cellular,14,may,241,2,365,10,failure,no
30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes
35,admin.,single,secondary,no,-133,yes,no,cellular,14,may,546,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,-135,yes,no,cellular,14,may,152,3,370,2,failure,no
35,blue-collar,married,primary,no,2212,yes,no,cellular,14,may,320,2,353,4,other,no
53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,410,5,-1,0,unknown,no
44,technician,married,secondary,no,736,yes,no,telephone,14,may,210,2,-1,0,unknown,no
56,blue-collar,married,primary,no,309,yes,no,cellular,14,may,198,2,367,4,failure,no
35,technician,married,secondary,no,650,yes,no,cellular,14,may,241,2,349,2,failure,no
55,blue-collar,married,primary,no,-219,yes,no,telephone,14,may,427,2,364,4,failure,no
43,services,single,secondary,no,0,yes,no,cellular,14,may,88,4,-1,0,unknown,no
59,housemaid,divorced,primary,no,502,yes,no,telephone,14,may,27,3,-1,0,unknown,no
39,services,divorced,primary,no,8654,yes,no,cellular,14,may,181,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,911,yes,no,cellular,14,may,136,2,175,7,failure,no
41,admin.,single,secondary,no,3895,yes,no,cellular,14,may,305,3,296,11,other,no
35,blue-collar,married,secondary,no,612,yes,no,telephone,14,may,47,4,-1,0,unknown,no
47,blue-collar,married,primary,no,-169,yes,yes,cellular,14,may,172,2,310,1,failure,no
40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no
33,services,married,secondary,no,207,yes,no,cellular,14,may,629,4,-1,0,unknown,yes
37,technician,married,secondary,no,987,yes,yes,cellular,14,may,306,2,-1,0,unknown,no
38,self-employed,single,secondary,no,677,yes,no,cellular,14,may,114,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,343,yes,no,telephone,14,may,33,7,365,7,failure,no
39,blue-collar,married,primary,no,-223,yes,no,cellular,14,may,185,10,-1,0,unknown,no
39,services,single,secondary,no,26,yes,no,cellular,14,may,166,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,7973,yes,no,cellular,14,may,100,2,-1,0,unknown,no
48,blue-collar,married,primary,yes,-50,yes,no,cellular,14,may,212,6,-1,0,unknown,no
