Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
弹幕,2,89,7,5.194,5.163,0.06,0.06,1
0,2,167,4.1,2.845,2.606,0.285714286,0.35,-1
出来,2,34,4,4.631,3.686,0.052631579,0.06,0
老婆,2,18,6.4,2.621,2.056,0.05,0.06,0
杀手,2,68,5.3,4.34,4.821,0.285714286,0.34,-1
nb,2,42,5.3,3.434,3.808,0.285714286,0.32,-1
感觉,2,41,7.3,4.308,4.619,0.05,0.06,0
牛皮,2,16,4.8,3.453,3.5,0.041666667,0.06,0
淄博,2,45,5.9,4.28,3.788,0.285714286,0.309,0
知道,2,16,7.8,2.899,3.375,0.04,0.06,0
66,2,124,5.4,2.207,2.15,0.285714286,0.269,-1
柠檬,2,21,9.2,3.88,3.363,0.02,0.06,1
视频,2,19,7.8,3.116,3.642,0.02,0.06,1
爷的青春,4,19,4.7,2.542,3.003,0.02,0.06,1
元首,2,40,8.6,4.684,3.295,0.02,0.06,1
突然,2,39,7.7,4.016,4.324,0.02,0.06,0
祖安,2,39,8.4,4.207,4.058,0.02,0.06,1
看得见,3,34,5.5,3.959,3.903,0.285714286,0.265,-1
哲学,2,31,7.5,4.233,4.18,0.02,0.06,0
回来,2,18,5.1,2.933,2.663,1,0.061,0
上香,2,28,6.4,2.662,2.761,1,0.061,1
好活,2,46,5.1,2.848,3.034,0.285714286,0.235,-1
xswl,4,37,6.1,4.335,4.608,0.272727273,0.061,1
现在,2,20,5,2.895,3.041,0.25,0.061,0
nb,2,40,4.2,2.431,4.444,0.285714286,0.193,-1
我炸了,3,28,4.6,3.093,2.557,0.285714286,0.128,-1
bgm,3,20,6,4.022,3.146,0.25,0.061,1
厉害,2,22,7.4,3.573,3.231,0.25,0.061,0
卧槽,2,17,7.7,3.572,3.852,0.166666667,0.061,1
医生,2,19,5.2,2.374,2.774,0.111111111,0.061,0
秒啊,2,17,4.1,3.572,3.852,0.285714286,0.115,-1
出道,2,19,5.9,3.682,3.326,0.095238095,0.061,1
馒头,2,35,6.3,2.956,4.901,0.090909091,0.061,0
这个,2,16,4.8,3.156,3.453,0.076923077,0.061,0
不行了,3,20,4.6,2.122,2.446,0.285714286,0.096,-1
nb,2,30,5.9,3.468,2.853,0.285714286,0.078,-1
亚索,2,22,9,3.443,3.187,0.052631579,0.061,1
吹爆,2,22,5.4,3.386,2.981,0.052631579,0.061,1
节奏,2,22,6.3,3.971,2.639,0.052631579,0.061,0
毫无违和感,5,22,7.1,3.841,3.163,0.052631579,0.061,1
震惊,2,54,7,3.272,4.755,0.052631579,0.061,0
壁虎,2,26,7.8,2.481,2.929,0.285714286,0.071,-1
我擦,2,184,4.7,2.856,2.504,0.28,0.835,-1
退休,2,18,7.9,3.684,2.281,0.047619048,0.061,0
b站,2,18,6.5,3.414,3.392,0.047619048,0.061,1
猫王猫王,4,78,4,2.016,3.484,0.28,0.032,-1
好评,2,29,5.4,3.491,4.789,0.033333333,0.061,0
mur,3,44,6.1,3.252,2.31,0.277777778,0.302,-1
好运来,3,38,4.3,2.739,2.654,0.277777778,0.181,-1
nb,2,16,5.6,3.25,3.25,0.266666667,0.057,-1
好像,2,16,5.3,4,3.156,0.025,0.061,0
中秋节快乐,5,61,5.7,4.283,4.226,0.263157895,0.157,-1
我靠,2,44,4.1,3.966,3.611,0.263157895,0.042,-1
wtf,3,29,6.2,4.156,4.113,0.263157895,0.028,-1
速度,2,30,5.1,2.138,4.19,0.02,0.061,0
哦哦,2,76,5.4,2.205,2.173,0.263157895,0.027,-1
致敬,2,40,8.3,3.83,4.244,0.02,0.061,1
第一,2,40,5.5,4.089,2.476,0.02,0.061,0
口区,2,61,7,2.562,2.463,0.257142857,0.122,-1
罗斯,2,16,6.2,3.75,3.375,0.666666667,0.062,1
谢谢,2,25,5.7,3.783,2.242,0.5,0.062,0
全图鉴,3,72,7.3,3.461,3.832,0.255319149,0.305,-1
前方高能,4,19,6.3,3.326,3.181,0.466666667,0.062,1
历史,2,18,7.5,3.795,3.53,0.2,0.062,0
口音,2,17,6,3.102,4.087,0.2,0.062,0
遂软,2,532,4.3,4.51,5.165,0.25,2.008,-1
每日一,3,146,4.4,5.191,2.436,0.25,0.884,-1
应该,2,17,7.1,3.735,3.22,0.2,0.062,0
又来了,3,132,4,2.241,4.915,0.25,0.805,-1
鬼畜,2,16,7.3,3.149,3.149,0.166666667,0.062,1
白嫖失败,4,16,5.9,3.875,3.703,0.166666667,0.062,1
小时,2,22,5.6,2.492,2.273,0.166666667,0.062,0
后面,2,22,5.2,3.443,3.352,0.166666667,0.062,0
注入灵魂,4,17,6.9,3.499,3.382,0.16,0.062,1
知道,2,28,6.4,3.025,3.293,0.090909091,0.062,0
卧槽,2,27,6.9,4.251,4.18,0.090909091,0.062,1
进度条,3,28,5.9,4.28,4.084,0.090909091,0.062,1
来了老弟,4,27,4.3,4.255,4.014,0.090909091,0.062,1
一次,2,130,4.2,2.653,4.903,0.25,0.793,-1
你们,2,19,5.3,3.301,2.88,0.0625,0.062,0
千万,2,19,6,3.003,2.5,0.0625,0.062,0
梁非凡,3,20,6.9,2.622,3.884,0.0625,0.062,1
开始,2,17,5.4,2.016,2.409,0.0625,0.062,0
竟然,2,16,7.1,3.5,3.453,0.0625,0.062,0
老爷,2,16,4.7,2.203,3.578,0.0625,0.062,0
抽烟,2,16,8.2,3.25,2.906,0.0625,0.062,0
奥利给,3,16,6.5,3.75,3.625,0.0625,0.062,1
战地,2,63,4.8,4.597,3.974,0.25,0.663,-1
逃学威龙,4,119,5,4.883,5.192,0.25,0.604,-1
心肌梗塞,4,35,5.4,3.505,2.943,0.052631579,0.062,1
三连,2,16,7.9,3.328,3.875,0.04,0.062,1
好活,2,93,4.4,4.483,4.129,0.25,0.568,-1
可以,2,33,5.5,4.1,4.211,0.04,0.062,0
单压,2,18,5.8,3.197,3.377,0.035714286,0.062,1
好活,2,67,6.9,3.823,3.483,0.25,0.533,-1
太极天帝剑,5,73,5.5,2.042,2.9,0.25,0.51,-1
以前,2,19,4.2,3.892,3.532,0.034482759,0.062,0
当年,2,19,4.3,3.682,3.003,0.034482759,0.062,0
星爵,2,17,5.7,3.264,3.852,0.5,0.119,1
来了,2,53,4.6,3.463,3.83,0.25,0.43,-1
辛苦了,3,64,4,2.647,2.829,0.25,0.404,-1
下面,2,16,4.1,3.75,2.953,0.032258065,0.062,0
警告,2,16,7,2.828,3.328,0.03030303,0.062,0
文艺复兴,4,16,6.5,4,3.75,0.03030303,0.062,0
再来亿遍,4,16,6.2,3.375,3.625,0.03030303,0.062,1
3d,2,46,5.3,4.749,2.562,0.25,0.371,-1
嘉维尔,3,35,5.6,4.515,4.322,0.25,0.368,-1
那个,2,33,5.1,3.859,2.757,0.02,0.062,0
背景,2,32,7.8,4.328,3.061,0.02,0.062,0
很快啊,3,34,4.8,3.165,4.83,0.25,0.358,-1
卧槽,2,17,6.6,2.696,2.814,0.444444444,0.063,1
电影,2,24,5.4,3.683,3.653,0.25,0.063,0
卢本伟,3,23,4.9,3.079,2.818,0.25,0.063,1
护腿,2,58,5.8,2.934,3.995,0.25,0.348,-1
雷姆,2,16,6,3.108,3.078,0.25,0.063,1
时候,2,16,5.7,2.008,3.703,0.166666667,0.063,0
暂停,2,16,7.6,3.75,2.781,0.166666667,0.063,1
贪玩蓝月,4,16,7,2.217,3.453,0.166666667,0.063,1
战神,2,30,4.1,2.333,4.374,0.25,0.316,-1
精神污染,4,17,7.9,2.727,3.029,0.117647059,0.063,1
这个,2,16,4.8,3.875,3.578,0.111111111,0.063,0
高能,2,57,6.4,3.228,4.857,0.105263158,0.063,0
扫墓,2,17,8.1,3.572,3.617,0.076923077,0.063,1
代表,2,17,6.5,2.822,2.534,0.076923077,0.063,0
感动,2,17,6.4,3.455,3.97,0.076923077,0.063,0
啦啦,2,42,7.3,2.027,2.092,0.065217391,0.063,1
新垣结衣,4,22,5.5,4.096,3.88,0.090909091,0.051,1
衣服,2,16,7.7,3.156,3.625,0.058823529,0.063,0
替身,2,38,5.3,3.496,2.867,0.052631579,0.063,1
来了,2,97,4,4.182,4.148,0.25,0.314,-1
卧槽,2,18,7,3.795,3.837,0.05,0.063,1
剧情,2,18,5.7,3.261,3.948,0.05,0.063,0
点了,2,31,4.7,2.856,2.559,0.25,0.313,-1
铁塔,2,28,5.7,2.245,4.25,0.25,0.295,-1
光线,2,20,4.7,2.08,3.404,0.04,0.063,0
第二,2,19,4.9,3.932,2.325,0.04,0.063,0
医者仁心,4,27,4.5,4.177,3.68,0.25,0.284,-1
世界,2,19,6,2.245,3.892,0.04,0.063,0
幻神算个鸟,5,46,7,2.649,2.513,0.25,0.28,-1
风评被害,4,19,7.1,2.641,3.932,0.04,0.063,1
每天一遍,4,19,6.8,4.037,3.932,0.04,0.063,1
行尸走肉,4,184,4.7,5.573,5.504,0.25,0.279,-1
画质,2,30,6.7,3.406,3.237,0.033333333,0.063,1
成功,2,30,6.2,2.953,3.641,0.033333333,0.063,0
知道,2,54,4.4,3.107,4.201,0.020833333,0.063,0
收藏,2,17,8.5,3.169,3.293,0.02,0.063,0
魔鬼,2,16,5.8,2.5,2.772,0.02,0.063,0
混入其中,4,16,8.1,3.453,3.875,0.02,0.063,1
火钳刘明,4,20,4.9,3.441,3.022,0.02,0.063,1
推荐,2,30,7.5,4.165,2.083,0.02,0.063,0
细节,2,41,8.8,4.239,4.519,0.02,0.063,0
直接,2,41,8.1,4.599,4.308,0.02,0.063,0
cxk,3,42,6.1,3.349,3.149,0.02,0.063,1
个赞,2,27,6,2.676,3.407,0.25,0.273,-1
梦幻联动,4,16,6.3,3.203,3.078,0.5,0.064,1
天才,2,32,4.3,3.364,3.765,0.473684211,0.064,0
0,2,64,4.3,2.149,3.09,0.25,0.273,-1
2倍,2,39,4.5,3.823,3.103,0.25,0.264,-1
队友,2,22,6.4,3.482,4.005,0.25,0.064,1
警告,2,21,6.1,3.06,3.916,0.25,0.064,0
电影,2,42,6,3.413,4.69,0.25,0.064,0
好活,2,36,5,4.27,4.06,0.25,0.254,-1
樟脑丸,3,31,8.4,4.067,3.121,0.25,0.252,-1
疯狂钻石,4,23,6.1,3.273,3.469,0.25,0.242,-1
妙哉,2,30,5.6,2.676,2.746,0.166666667,0.064,1
舔狗,2,19,5.3,3.366,3.577,0.166666667,0.064,1
蹲起,2,23,5.5,3.795,3.414,0.25,0.242,-1
英雄王,3,39,6.2,2.369,3.523,0.25,0.238,-1
厉害,2,17,7.7,3.735,2.133,0.111111111,0.064,0
ump45,5,22,5.4,4.278,4.061,0.25,0.232,-1
看到,2,17,4.3,3.287,3.69,0.111111111,0.064,0
看到,2,19,4.3,3.892,3.326,0.111111111,0.064,0
b叔,2,16,4.9,3.875,2.774,0.111111111,0.064,1
pdd,3,31,5.5,3.751,4.438,0.25,0.218,-1
大恍惚,3,31,5.2,2.761,2.977,0.25,0.217,-1
护肩,2,35,5.1,3.7,3.965,0.25,0.213,-1
明年见,3,16,6.1,3.75,3.75,0.111111111,0.064,1
升华主题,4,21,7.1,3.135,3.142,0.25,0.212,-1
woc,3,25,6.4,3.619,3.543,0.105263158,0.064,1
火钳刘明,4,28,5.8,4.423,4.495,0.090909091,0.064,1
魔鬼,2,17,6.9,3.057,3.287,0.083333333,0.064,0
先行,2,17,5.8,3.572,3.102,0.083333333,0.064,0
你币有了,4,21,5.1,3.171,3.821,0.25,0.212,-1
摸你穷,3,20,6.5,3.239,3.741,0.25,0.211,-1
一个,2,20,4.5,2.319,2.419,0.066666667,0.064,0
口型,2,19,6.5,3.471,2.536,0.066666667,0.064,1
出不去了,4,34,4.1,4.116,4.349,0.25,0.207,-1
知道,2,61,7.2,3.793,4.247,0.052631579,0.064,0
卢克,2,35,7.3,4.379,3.448,0.25,0.201,-1
女明星,3,32,4.4,2.228,2.466,0.25,0.195,-1
剪辑,2,16,8.1,3.703,3.453,0.04,0.064,1
快餐车,3,70,4.3,4.052,5.149,0.25,0.192,-1
亿遍,2,20,5.3,2.49,3.341,0.25,0.185,-1
警告,2,48,7,3.705,4.877,0.032258065,0.064,0
舞蹈,2,47,5.9,4.293,3.923,0.032258065,0.064,0
自闭,2,47,6,4.32,4.137,0.032258065,0.064,1
a计划,3,65,4.1,3.947,5.051,0.25,0.178,-1
刘醒,2,59,4.6,4.703,4.682,0.25,0.173,-1
反冲斗士,4,54,7.3,4.63,4.891,0.020833333,0.064,1
时间,2,33,6,2.757,2.264,0.02,0.064,0
牛逼,2,16,7.7,3.203,3.406,0.666666667,0.065,1
千层套路,4,17,7.5,3.41,3.69,0.25,0.172,-1
真不多,3,28,5.3,2.939,4.593,0.25,0.171,-1
两倍,2,16,4.9,3.75,2.483,0.333333333,0.065,1
最后,2,16,5.7,3.031,2.906,0.333333333,0.065,0
因为,2,16,5.4,3.25,3.149,0.333333333,0.065,0
感觉,2,16,5.9,3.453,4,0.333333333,0.065,0
鹿晗,2,39,7,4.651,4.507,0.272727273,0.065,1
原版,2,44,5.5,4.038,4.579,0.25,0.065,1
病毒,2,44,6,2.5,4.971,0.25,0.065,0
已经,2,24,6.9,4.335,3.851,0.166666667,0.065,0
很多,2,30,5.8,2.707,2.707,0.115384615,0.065,0
牛皮,2,26,4.7,2.522,3.006,0.111111111,0.065,0
0,3,40,5.3,2.11,2.911,0.25,0.169,-1
大陀螺,3,16,4.7,3.875,4,0.25,0.168,-1
弹幕,2,20,8.1,3.022,3.822,0.111111111,0.065,1
上下,2,57,4.6,4.076,3.27,0.096774194,0.065,0
作文,2,18,6.1,3.948,2.816,0.076923077,0.065,0
b站,2,20,6.1,3.722,3.884,0.0625,0.065,1
魔鬼,2,20,6,2.323,2.766,0.0625,0.065,0
视频,2,20,8,3.646,4.084,0.0625,0.065,1
已经,2,20,6.9,3.304,2.659,0.0625,0.065,0
自己,2,20,7.6,3.166,2.495,0.0625,0.065,0
押韵,2,20,7.9,3.446,3.341,0.0625,0.065,1
第一,2,17,4.9,3.735,2.705,0.0625,0.065,0
心动,2,18,6,3.35,2.814,0.25,0.167,-1
c位,2,17,5.4,3.572,3.617,0.0625,0.065,1
觉得,2,17,4.7,3.057,3.264,0.0625,0.065,0
世界,2,17,7.6,2.343,2.814,0.0625,0.065,0
升华,2,17,7.9,3.617,2.213,0.0625,0.065,0
比利,2,17,6.6,2.133,3.852,0.0625,0.065,1
准备,2,17,8.4,2.931,2.652,0.0625,0.065,0
撑腰,2,18,6.6,2.745,3.503,0.25,0.157,-1
的声音,3,22,4.2,2.674,3.318,0.25,0.154,-1
可以,2,16,6.9,3.328,3.453,0.060606061,0.065,0
dnf,3,25,6.7,3.989,4.054,0.25,0.152,-1
瑞哥,2,18,7.2,3.261,3.377,0.25,0.15,-1
鸡皮疙瘩,4,45,7.6,4.355,4.185,0.05,0.065,1
一遍,2,16,4.1,2.35,3.875,0.25,0.148,-1
热血,2,56,7.2,4.383,4.606,0.041666667,0.065,0
奥巴马,3,236,5.8,5.622,4.047,0.040816327,0.065,1
鬼畜,2,33,5.4,4.658,4.248,0.04,0.065,1
妙哉,2,20,5.5,3.446,3.346,0.04,0.065,1
菜碧,2,35,5.6,3.526,3.536,0.25,0.148,-1
表白,2,20,5.8,3.822,3.166,0.034482759,0.065,1
光头,2,21,6,3.649,3.44,0.25,0.147,-1
碾都红了,4,20,4.1,2.464,2.771,0.25,0.141,-1
裙子,2,48,5.7,3.299,4.814,0.032258065,0.065,0
xswl,4,48,6.3,4.028,4.182,0.032258065,0.065,1
确认,2,234,6.1,4.838,2.722,0.020408163,0.065,0
巨魔,2,43,6.4,4.59,3.686,0.02,0.065,1
割割,2,42,7.7,4.031,4.353,0.02,0.065,1
交响乐,3,17,5.9,2.534,3.052,0.02,0.065,0
耳机,2,94,6.7,4.755,3.258,0.02,0.065,1
功夫,2,93,6.6,4.781,5.342,0.02,0.065,0
我看行,3,17,4.4,3.735,3.97,0.25,0.137,-1
达芬奇,3,29,6.4,3.854,3.978,0.25,0.134,-1
跳舞,2,18,6.9,3.086,3.308,0.5,0.066,0
呵呵,2,22,5.9,2.178,2.276,0.5,0.066,1
怎么,2,16,5.3,3.75,3.328,0.333333333,0.066,0
好家伙,3,17,4.5,3.852,3.852,0.333333333,0.066,1
雷霆,2,20,6.2,3.884,2.215,0.2,0.066,1
感觉,2,19,6.4,3.406,3.892,0.2,0.066,0
因为,2,18,5.8,3.725,3.614,0.2,0.066,0
直接,2,18,6.3,3.53,3.039,0.2,0.066,0
其实,2,18,5.8,4.17,3.795,0.2,0.066,0
红鸡,2,22,5.5,4.005,3.313,0.25,0.13,-1
停不下来,4,21,4.5,3.361,2.892,0.25,0.128,-1
漂移,2,30,9.4,2.307,2.174,0.16,0.066,0
金坷垃,3,42,7.5,4.65,4.525,0.12,0.066,1
上头,2,18,5.7,3.684,3.044,0.103448276,0.066,0
咖喱,2,50,7.6,4.628,4.481,0.064516129,0.066,1
前方高能,4,116,4.1,4.396,3.995,0.06,0.066,1
大佬,2,24,6.3,3.772,3.935,0.052631579,0.066,1
表示,2,24,7.3,4.101,2.836,0.052631579,0.066,0
有毒,2,24,5.6,4.022,3.804,0.052631579,0.066,0
八万,2,21,4.4,4.202,2.344,0.25,0.128,-1
18,2,21,4.1,4.011,3.423,0.25,0.128,-1
格伦,2,84,5.6,5.418,4.861,0.25,0.126,-1
神经病,3,58,6.3,3.95,3.424,0.052631579,0.066,1
吟唱,2,20,8.3,2.739,4.122,0.04,0.066,1
裤裆,2,20,8.6,4.222,2.784,0.04,0.066,1
雷霆,2,20,5,3.541,3.204,0.04,0.066,1
牛子,2,27,5.8,3.658,3.973,0.25,0.124,-1
tm,2,20,5.8,3.028,3.884,0.25,0.122,-1
哦哦哦,3,28,6.1,2.084,2.326,0.25,0.121,-1
嘿嘿,2,22,8.8,2.04,2.04,0.04,0.066,0
魔鬼,2,49,6.5,3.478,4.14,0.032258065,0.066,0
ni,2,31,4.5,2.632,2.902,0.25,0.121,-1
火钳刘明,4,56,6.6,4.386,4.681,0.020833333,0.066,1
局座,2,21,7.7,3.463,4.071,0.02,0.066,1
技术,2,16,9.9,2.25,2.25,0.02,0.066,0
nb,2,20,5.3,2.922,3.002,0.25,0.12,-1
禁忌,2,16,9,3.875,2.18,0.02,0.066,0
个神话吧,4,17,5.2,2.226,3.057,0.25,0.119,-1
把我灌醉,4,16,8.2,2.649,3.25,0.02,0.066,1
波澜,2,34,7.7,3.415,2.196,0.02,0.066,1
2020年,5,34,4.3,4.499,3.428,0.02,0.066,1
太刀,2,19,6,2.294,2.88,0.25,0.116,-1
社会,2,16,6.7,3.375,3.375,0.5,0.067,0
技能,2,27,5.2,3.407,3.93,0.5,0.067,0
狗托,2,16,6.6,2.977,2.522,0.25,0.112,-1
可以,2,18,5.2,3.948,3.948,0.333333333,0.067,0
是应该的,4,18,4.4,3.837,3.308,0.25,0.11,-1
2020,4,18,4.8,3.53,2.634,0.25,0.11,-1
意思,2,17,6.5,2.537,3.97,0.166666667,0.067,0
牛皮,2,16,6,3.703,2.906,0.166666667,0.067,0
那个,2,16,4.4,3.75,3.75,0.133333333,0.067,0
表情,2,17,6.8,3.852,3.499,0.111111111,0.067,0
御驾亲征,4,17,6.1,3.007,3.808,0.111111111,0.067,1
秦老,2,85,5.2,4.752,5.191,0.25,0.108,-1
托比欧,3,22,6.5,3.482,3.932,0.25,0.107,-1
吐痰,2,29,6.3,4.444,3.71,0.090909091,0.067,1
底特律,3,35,6.1,4.765,3.782,0.25,0.106,-1
前方高能,4,29,5.9,4.651,4.513,0.090909091,0.067,1
毫无违和感,5,29,5.4,4.625,4.582,0.090909091,0.067,1
666,3,66,4.3,2.327,2.479,0.25,0.106,-1
关注,2,17,6.7,3.572,3.499,0.08,0.067,0
感觉,2,18,6.1,4.059,3.684,0.076923077,0.067,0
开口脆,3,18,4.2,3.078,3.414,0.076923077,0.067,1
头盔,2,34,5.3,3.781,4.653,0.25,0.1,-1
呵呵,2,21,7.6,2.98,3.171,0.0625,0.067,1
魔鬼,2,17,6.8,2.816,3.382,0.058823529,0.067,0
竟然,2,17,7,2.931,3.735,0.058823529,0.067,0
世界,2,17,7.6,2.534,3.382,0.058823529,0.067,0
进度条,3,38,7.3,4.524,3.944,0.052631579,0.067,1
花少北,3,38,6.6,4.534,4.323,0.052631579,0.067,1
方长,2,17,6.2,2.292,3.97,0.25,0.099,-1
尼玛,2,47,7.4,3.085,4.581,0.05,0.067,1
tm,2,16,6.5,2.35,3.5,0.25,0.099,-1
分钟,2,46,6.4,2.835,4.758,0.05,0.067,0
天帝,2,16,5,3.25,3.281,0.25,0.098,-1
蕾姆,2,16,9.7,3.125,3.75,0.047619048,0.067,1
点赞,2,17,5,3.455,2.822,0.04,0.067,1
生化危机,4,60,5.3,5.028,4.885,0.25,0.091,-1
舒服,2,16,7.9,2.733,3.875,0.032258065,0.067,0
施工,2,16,7,3.281,2.078,0.032258065,0.067,0
病娇,2,22,6.8,3.88,3.698,0.25,0.087,-1
星爷,2,17,6.3,3.455,2.292,0.25,0.086,-1
白手套,3,21,6.5,3.749,3.237,0.25,0.083,-1
qte,3,27,5.5,3.838,4.385,0.25,0.082,-1
要吃饭的嘛,5,16,5.2,3.281,3.875,0.25,0.077,-1
有点,2,58,4.7,4.84,4.454,0.020833333,0.067,0
蕾姆,2,17,9.2,3.572,3.382,0.02,0.067,1
视频,2,17,9.1,2.778,3.97,0.02,0.067,1
再次,2,17,6.2,3.146,2.558,0.02,0.067,0
多谢乌蝇哥,5,25,5.1,3.378,3.698,0.25,0.076,-1
进入直播间,5,17,6.6,3.175,3.22,0.02,0.067,1
二倍,2,32,4.4,4.75,3.008,0.02,0.067,1
0,2,16,5.2,2.022,2.475,0.25,0.073,-1
dark,4,26,4.8,2.773,2.59,1,0.068,1
我是传奇,4,45,4.3,4.889,4.658,0.25,0.068,-1
押韵,2,39,5.9,2.152,2.309,0.456521739,0.068,1
注入灵魂,4,16,6,2.375,3.578,0.333333333,0.068,1
妙啊,2,18,4.7,3.261,3.419,0.25,0.067,-1
左右,2,33,6,2.905,2.818,0.222222222,0.068,0
同学,2,16,4.3,2.522,3.406,0.166666667,0.068,0
心系祖国,4,42,5.3,4.717,4.735,0.25,0.064,-1
泰勒,2,26,7.5,4.027,3.344,0.166666667,0.068,1
红鸡,2,19,5.2,3.406,3.642,0.25,0.063,-1
鬼畜,2,16,5.2,3.875,3.274,0.142857143,0.068,1
影流之主,4,16,6.2,3.5,3.328,0.125,0.068,1
一级头,3,22,4.2,3.698,3.534,0.25,0.061,-1
排骨,2,20,6.7,3.784,3.984,0.25,0.061,-1
那个,2,17,4.5,3.852,3.735,0.111111111,0.068,0
开挂,2,17,5.2,3.337,3.287,0.111111111,0.068,1
我去,2,17,4.1,3.808,3.97,0.111111111,0.068,1
无敌,2,17,5.5,3.852,3.499,0.111111111,0.068,1
软体不稳定,5,17,6.1,3.97,3.572,0.25,0.052,-1
完全一致,4,17,6.4,3.97,3.735,0.111111111,0.068,1
好帅,2,17,4.3,3.499,3.499,0.25,0.052,-1
母语,2,38,5.3,4.965,3.963,0.090909091,0.068,1
文言文,3,18,6.3,3.614,3.503,0.083333333,0.068,1
成龙,2,18,4.7,3.53,3.15,0.25,0.049,-1
庆余年,3,16,7.3,3.578,3.75,0.08,0.068,1
第一,2,39,5.1,4.49,3.033,0.08,0.068,0
三连,2,19,5.9,2.76,2.135,0.076923077,0.068,1
肖战,2,19,6.6,3.932,3.532,0.076923077,0.068,1
家长,2,18,6.7,3.684,3.461,0.076923077,0.068,0
空气,2,22,5.4,4.369,2.356,0.0625,0.068,0
蕉灼,2,22,6.1,2.063,2.659,0.0625,0.068,1
怎么,2,22,5.6,3.845,4.096,0.0625,0.068,0
马飞,2,17,4.5,3.057,2.409,0.25,0.047,-1
蕉迟但到,4,22,5.8,4.278,4.278,0.0625,0.068,1
想到,2,61,5.3,3.122,3.972,0.052631579,0.068,0
弩哥,2,30,5.8,4.19,2.916,0.25,0.046,-1
牛壁,2,19,5.5,3.892,3.642,0.05,0.068,1
莫尔,2,30,6.2,4.507,4.582,0.25,0.046,-1
太太,2,16,5.3,2.906,2.5,0.04,0.068,0
东西,2,15,8.7,2.79,3.774,0.04,0.068,0
不行,2,52,5.1,4.44,2.006,0.04,0.068,0
罗翔,2,17,7.6,3.808,3.735,0.04,0.068,1
csol,4,28,5.3,3.748,4.138,0.25,0.042,-1
借你吉言,4,17,8.2,2.696,2.722,0.04,0.068,1
人才,2,21,4.7,3.88,3.649,0.034482759,0.068,0
小学,2,21,5.1,3.594,2.908,0.034482759,0.068,0
好听,2,21,5.2,3.88,3.594,0.034482759,0.068,0
贝西,2,24,6.5,3.054,2.903,0.25,0.039,-1
pdd,3,13,5.2,3.7,3.547,0.25,0.036,-1
惊变28周,5,21,5.6,3.726,4.011,0.25,0.032,-1
准备,2,18,6.9,3.078,3.684,0.025,0.068,0
何在,2,18,4,3.795,3.948,0.025,0.068,0
求生之路,4,19,6.8,3.892,3.998,0.25,0.029,-1
开挂,2,18,6,2.474,4.059,0.025,0.068,1
知道,2,18,6.2,2.102,4.059,0.025,0.068,0
茄子,2,18,5.7,4.059,4.17,0.25,0.027,-1
er,2,21,4.5,2.79,3.88,0.25,0.027,-1
这个,2,97,4.4,5.487,5.415,0.02,0.068,0
bgm,3,35,4,3.893,3.165,0.02,0.068,1
火钳刘明,4,15,5.4,3.64,3.24,1,0.069,1
本山,2,16,5.7,2.217,3.024,0.25,0.024,-1
继续,2,18,7,3.795,3.906,0.333333333,0.069,0
nb,2,88,7.1,3.541,3.623,0.24,0.343,-1
关注,2,32,6.2,4.281,3.165,0.105263158,0.069,0
有毒,2,63,5.5,3.888,4.215,0.105263158,0.069,0
好评,2,62,5,3.928,5.121,0.105263158,0.069,0
很多,2,24,6.6,2.709,2.792,0.08,0.069,0
知道,2,21,7.4,2.625,2.715,0.0625,0.069,0
p2,2,24,4.9,2.531,2.953,0.238095238,0.064,-1
看到,2,18,4.7,4.059,3.503,0.0625,0.069,0
兄弟,2,18,8,3.572,3.503,0.0625,0.069,0
吃东西,3,100,5.3,3.603,4.232,0.235294118,0.349,-1
镇店之宝,4,18,5.9,3.303,3.684,0.0625,0.069,1
茸茸,2,39,5.2,3.745,3.489,0.235294118,0.172,-1
回归,2,17,4.5,3.169,3.264,0.052631579,0.069,0
大家,2,26,5.5,3.425,2.929,0.052631579,0.069,0
团长,2,26,6.9,3.642,3.84,0.052631579,0.069,0
禁忌,2,25,8.4,3.814,2.352,0.052631579,0.069,0
送出,2,25,6.2,3.223,2.802,0.052631579,0.069,1
啊啊啊,3,47,4.4,2.159,2.101,0.235294118,0.165,-1
承包,2,62,7.5,4.697,4.023,0.052631579,0.069,0
你币有了,4,90,4.3,3.809,4.088,0.230769231,0.335,-1
般配,2,36,6.8,4.193,4.44,0.047619048,0.069,1
上线,2,21,4.9,3.559,4.297,0.04,0.069,1
音效,2,21,5.9,2.833,4.202,0.04,0.069,1
连招,2,21,5,3.44,3.939,0.04,0.069,1
谢谢,2,21,7.1,3.726,3.423,0.04,0.069,0
道歉,2,21,7.3,3.345,4.011,0.04,0.069,0
口区,2,19,6.7,4.037,3.787,0.230769231,0.16,-1
有点,2,16,4.6,3.703,3.453,0.038461538,0.069,0
火盆,2,33,5.9,2.935,4.245,0.230769231,0.106,-1
梁非凡,3,33,6.8,3.067,4.248,0.033333333,0.069,1
开始,2,52,6,4.384,4.439,0.032258065,0.069,0
wu,2,216,4.6,3.873,4.262,0.225806452,0.604,-1
百万,2,51,5.9,3.185,2.92,0.032258065,0.069,0
鬼畜,2,51,6.7,5.251,3.541,0.032258065,0.069,1
66,2,428,4.8,2.337,2.273,0.225,0.455,-1
