Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
一直,2,15,3.9,3,3,0.2,0.022727273,0
一直,2,26,4.1,3.181,3.95,0.02,0.020499109,0
一直,2,12,3.7,3.022,3.252,0.066666667,0.018213866,0
一直,2,22,4.1,3.55,3.698,0.04,0.015121864,0
一直,2,10,4.1,3.122,3.122,0.027777778,0.013361966,0
一直,2,25,5.1,3.859,3.588,0.04,0.012454593,0
一直,2,24,3.7,3.887,2.736,0.03125,0.012269613,0
一直,2,14,4.4,3.325,3.325,0.04,0.01118068,0
一直,2,32,4.4,3.019,3.526,0.02,0.010113028,0
一直,2,20,5.2,2.746,2.909,0.037037037,0.008646492,0
一直,2,11,4.1,2.595,3.096,0.04,0.008477769,0
一直,2,8,4,2.75,2.75,0.043478261,0.008369868,0
一直,2,16,4,3.25,3.125,0.090909091,0.007566204,0
一直,2,9,4.6,2.642,2.642,0.03030303,0.006999726,0
一直,2,18,3.8,3.239,3.684,0.090909091,0.006994378,0
一直,2,20,3.8,2.646,2.646,0.04,0.006255585,0
一支,2,16,3.7,3.125,3.281,0.022222222,0.00209545,-1
一之濑,3,43,5.2,4.358,4.245,0.058823529,0.081196581,-1
一掌超人,4,13,4.8,3.239,3.181,0.166666667,0.02915952,-1
一张,2,43,4.2,3.354,3.591,0.043478261,0.283125,-1
一张,2,28,5,2.907,2.91,0.02,0.007297273,-1
一样,2,22,4.2,2.673,3.789,0.25,0.309791332,0
一样,2,55,3.8,4.326,4.25,0.166666667,0.267515924,0
一样,2,12,3.8,2.522,3.585,0.5,0.174887892,0
一样,2,16,4.1,2.906,3.274,0.2,0.116465863,0
一样,2,39,4.8,4.067,3.871,0.032258065,0.116071429,0
一样,2,33,3.7,4.453,3.77,0.1,0.116040956,0
一样,2,18,4.4,2.969,3.197,0.666666667,0.100109409,0
一样,2,25,5,3.058,3.538,0.4,0.074871173,0
一样,2,100,4.2,3.447,3.961,0.181818182,0.069489685,0
一样,2,13,5.3,2.654,3.393,0.1,0.065469905,0
一样,2,27,4.2,2.872,3.05,0.2,0.04699378,0
一样,2,9,4,2.725,2.642,0.142857143,0.04631829,0
一样,2,11,4.5,2.845,3.096,0.333333333,0.04415011,0
一样,2,24,4.5,3.772,3.887,0.0625,0.042622951,0
一样,2,14,4,3.093,3.664,0.037037037,0.039755352,0
一样,2,26,4.4,3.608,4.287,0.058823529,0.039559339,0
一样,2,9,4,3.17,2.725,0.166666667,0.036697248,0
一样,2,21,4.4,3.844,3.196,0.2,0.031620553,0
一样,2,18,3.9,3.086,3.086,0.041666667,0.03152789,0
一样,2,13,4.2,2.654,3.181,0.071428571,0.031374786,0
一样,2,11,3.9,3.027,3.027,0.2,0.029733959,0
一样,2,13,4.3,2.807,2.931,0.0625,0.029391892,0
一样,2,50,3.8,3.021,4.45,0.023255814,0.024386431,0
一样,2,50,4.5,4.346,3.35,0.4,0.024306951,0
一样,2,11,3.6,3.027,3.096,0.2,0.023364486,0
一样,2,15,4.9,3.107,3.057,0.028571429,0.023279611,0
一样,2,27,3.5,3.675,3.202,0.02,0.021984551,0
一样,2,18,3.6,2.886,3.35,0.02,0.021344717,0
一样,2,14,4,3.468,3.379,0.066666667,0.021151586,0
一样,2,14,5.4,3.664,2.7,0.090909091,0.020775623,0
一样,2,10,3.6,2.522,2.646,0.03125,0.019729023,0
一样,2,34,5,3.452,4.158,0.090909091,0.017654477,0
一样,2,12,4.5,3.252,3.585,0.023809524,0.017307528,0
一样,2,15,4.5,2.866,3.24,0.083333333,0.017241379,0
一样,2,16,3.8,3.703,2.647,0.071428571,0.016743649,0
一样,2,14,4.8,2.692,2.95,0.02,0.015765766,0
一样,2,12,4.2,3.418,3.418,0.032258065,0.015412748,0
一样,2,28,3.9,3.28,3.619,0.04,0.014768089,0
一样,2,8,3.7,2.75,3,0.041666667,0.014271152,0
一样,2,63,5,2.821,4.521,0.02173913,0.013348374,0
一样,2,12,4.7,2.752,2.617,0.2,0.013080895,0
一样,2,16,4.3,3.078,3.453,0.071428571,0.013059701,0
一样,2,8,5.8,3,2.75,0.038461538,0.01244168,0
一样,2,18,3.6,3.261,3.414,0.066666667,0.01220972,0
一样,2,12,4.9,2.752,3.189,0.071428571,0.011728395,0
一样,2,10,3.9,3.322,2.922,0.02,0.011626469,0
一样,2,19,5.2,3.426,3.011,0.02,0.011471322,0
一样,2,19,4,2.605,2.746,0.04,0.011404047,0
一样,2,18,4.7,3.239,3.614,0.032258065,0.010977522,0
一样,2,16,4,2.899,2.875,0.02,0.010870735,0
一样,2,28,5.1,2.95,3.236,0.052631579,0.010654591,0
一样,2,15,4.4,3.457,3.273,0.04,0.010064841,0
一样,2,16,4.9,3.453,3.75,0.074074074,0.009311606,0
一样,2,28,4.3,2.777,4.066,0.04,0.008229229,0
一样,2,11,4,3.096,2.732,0.027027027,0.007968127,0
一样,2,18,4,3.303,3.35,0.090909091,0.006994378,0
一样,2,10,5,3.122,2.922,0.060606061,0.006045218,0
一样,2,9,4.8,2.948,2.642,0.027777778,0.005636979,0
一样,2,16,4.1,3.375,3.5,0.02,0.00544039,0
一样,2,18,4,3.35,3.197,0.1,0.005199781,0
一样,2,9,4.3,2.948,2.948,0.04,0.004803493,0
一样,2,16,5.5,3.328,3.25,0.02,0.004104716,0
一样,2,10,3.7,2.646,3.322,0.142857143,0.003739094,0
一样,2,11,3.7,2.845,3.096,0.022727273,0.003565062,0
一样,2,21,3.9,3.518,3.363,0.022222222,0.002736914,0
一样,2,14,3.6,2.985,3.093,0.02,0.0015109,0
一言为定,4,19,5.1,3.787,3.682,0.02,0.022262221,1
一笑悬命,4,19,6.1,3.281,3.471,0.05,0.035315424,-1
一下,2,23,3.7,2.641,3.725,0.090909091,0.206989247,0
一下,2,9,4.1,3.17,2.948,1,0.196825397,0
一下,2,13,3.6,3.547,3.547,0.5,0.175468484,0
一下,2,13,3.6,3.335,3.7,0.2,0.151315789,0
一下,2,15,3.8,3,3.374,0.2,0.129533679,0
一下,2,42,3.7,4.568,4.457,0.032258065,0.120535714,0
一下,2,8,4,2.75,3,0.5,0.103896104,0
一下,2,26,3.6,3.994,3.979,0.1,0.097269625,0
一下,2,27,3.7,3.55,3.402,0.1,0.089581305,0
一下,2,21,3.6,2.904,3.01,0.0625,0.085626911,0
一下,2,30,3.9,4.295,4.323,0.2,0.081377152,0
一下,2,26,4.2,3.902,3.642,0.111111111,0.080530554,0
一下,2,9,3.9,2.948,2.642,0.142857143,0.072,0
一下,2,36,3.7,3.961,4.081,0.2,0.068417415,0
一下,2,28,5.8,3.234,3.526,0.052631579,0.066979236,0
一下,2,29,4,3.271,2.981,0.071428571,0.057567317,0
一下,2,9,4.4,2.725,2.725,0.166666667,0.057142857,0
一下,2,63,3.6,4.069,4.433,0.027027027,0.05488297,0
一下,2,75,3.6,3.4,5.044,0.02,0.051124744,0
一下,2,15,3.7,2.597,2.683,0.071428571,0.048304691,0
一下,2,48,4.7,3.72,3.804,0.166666667,0.04327535,0
一下,2,25,3.9,3.334,2.962,0.0625,0.042622951,0
一下,2,27,4.3,3.422,3.81,0.166666667,0.03807947,0
一下,2,24,3.8,3.907,3.313,0.03030303,0.037070524,0
一下,2,11,3.6,3.096,2.914,0.047619048,0.035897436,0
一下,2,44,3.8,2.648,2.92,0.090909091,0.035830619,0
一下,2,15,3.9,3.057,2.873,0.0625,0.033783784,0
一下,2,18,3.6,3.53,3.392,0.055555556,0.031761006,0
一下,2,12,4.2,2.918,3.585,0.025641026,0.031424882,0
一下,2,21,4.7,3.135,3.785,0.033333333,0.028328087,0
一下,2,21,3.6,3.523,3.463,0.1,0.028005241,0
一下,2,12,4.9,2.522,2.855,0.2,0.026480836,0
一下,2,25,3.6,3.858,4.103,0.071428571,0.025115473,0
一下,2,17,3.6,3.499,3.382,0.023809524,0.024554523,0
一下,2,10,4.2,3.322,2.922,0.037037037,0.02126899,0
一下,2,11,4.1,2.732,3.096,0.052631579,0.021256269,0
一下,2,11,4.1,2.845,3.459,0.1,0.021,0
一下,2,53,3.6,3.695,4.157,0.090909091,0.020590927,0
一下,2,19,3.9,3.532,3.432,0.02173913,0.020588235,0
一下,2,15,3.6,3.323,2.923,0.029411765,0.020033956,0
一下,2,18,5.7,3.081,3.414,0.02,0.019940443,0
一下,2,12,4.5,3.585,2.855,0.038461538,0.018662519,0
一下,2,9,3.5,3.17,2.948,0.03030303,0.017288444,0
一下,2,28,3.9,3.369,3.737,0.032258065,0.017250392,0
一下,2,15,3.5,3.374,2.866,0.2,0.016179002,0
一下,2,16,4.7,3.75,3.578,0.03125,0.015935057,0
一下,2,29,3.8,3.534,3.151,0.027027027,0.015820699,0
一下,2,24,4.3,3.939,3.601,0.02,0.01521197,0
一下,2,29,4.4,2.871,3.878,0.090909091,0.015132409,0
一下,2,12,5.8,3.418,3.189,0.027027027,0.014896119,0
一下,2,13,4.7,2.807,3.547,0.02,0.014684685,0
一下,2,13,3.6,2.815,3.085,0.2,0.014380866,0
一下,2,10,3.5,2.722,2.522,0.090909091,0.013850416,0
一下,2,25,3.8,3.152,3.909,0.04,0.013537118,0
一下,2,19,4,3.892,3.426,0.027027027,0.013280212,0
一下,2,20,3.7,3.584,3.146,0.027777778,0.012589252,0
一下,2,9,5.7,3.17,2.642,0.035714286,0.0117713,0
一下,2,18,3.9,3.948,3.461,0.037037037,0.01130695,0
一下,2,14,4.1,2.807,2.807,0.02,0.011254237,0
一下,2,8,3.7,3,2.75,0.035714286,0.010433133,0
一下,2,12,3.9,2.918,3.418,0.0625,0.008102345,0
一下,2,32,4.4,3.751,4.176,0.02,0.008027,0
一下,2,14,3.7,3.236,3.325,0.026315789,0.006845408,0
一下,2,9,4.1,3.17,2.725,0.03030303,0.006254599,0
一下,2,15,3.9,3.24,2.597,0.02,0.004625709,0
一下,2,9,4,2.725,3.17,0.027777778,0.002609603,0
一无所有,4,42,4.4,3.524,3.584,0.142857143,0.148760331,-1
一无所有,4,77,4.9,2.532,5.025,0.02,0.062982769,-1
一碗,2,72,5,3.205,2.937,0.04,0.025135344,-1
一坨稀饭,4,16,4.5,3.375,3.75,0.2,0.116465863,-1
一坨,2,12,4.2,2.585,3.022,0.022222222,0.001560896,-1
一统天下,4,15,4.4,2.974,3.24,0.066666667,0.021151586,-1
一条龙,3,21,5.2,3.042,3.749,0.142857143,0.007478189,-1
一条,2,17,4.4,3.007,3.808,0.032258065,0.051339286,-1
一条,2,13,3.8,3.027,3.7,0.02,0.015297047,-1
一条,2,17,4.3,3.125,2.587,0.02,0.013963161,-1
一条,2,39,3.5,3.441,3.887,0.022222222,0.00508895,-1
一天不听,4,32,4.5,4.062,2.532,0.02,0.019811667,-1
一天不看,4,75,5.8,4.482,2.654,0.02,0.025419754,-1
一天不,3,11,5.1,2.914,2.664,0.166666667,0.021772939,-1
一天,2,15,5,3.374,2.923,0.00952381,0.02780027,0
一天,2,23,4.1,3.584,2.641,0.02,0.014588529,0
一提到,3,31,4.7,3.933,3.717,0.4,0.054906542,-1
一套,2,13,4.9,3.181,2.815,0.111111111,0.093862816,0
一套,2,9,5,2.642,3.17,0.025,0.032033426,0
一套,2,12,4.4,3.585,3.189,0.02,0.014229811,0
一套,2,61,3.7,3.304,4.835,0.022222222,0.007954157,0
一台,2,29,3.7,3.529,3.947,0.022222222,0.003656346,-1
一艘,2,19,4.7,3.261,3.108,0.022222222,0.032544379,-1
一艘,2,12,5.4,2.689,3.189,0.02,0.001295057,-1
一瞬千鸡,4,8,4.3,3,3,0.333333333,0.06974359,-1
一双,2,16,4.4,3.078,2.772,0.023809524,0.023105124,-1
一首,2,20,5.1,2.646,2.922,0.166666667,0.01824353,-1
一首,2,15,4.3,3.006,3.323,0.02,0.001618821,-1
一手遮天,4,91,4.8,4.085,3.17,0.027777778,0.121927941,-1
一手,2,15,4.3,2.556,2.549,0.03030303,0.021699819,0
一手,2,27,3.9,3.126,3.708,0.02,0.007023625,0
一声,2,10,4.3,3.322,2.522,0.02,0.003062089,-1
一生之敌,4,11,4.9,2.845,3.096,0.02,0.008912656,-1
一生,2,267,3.6,4.888,4.311,0.023255814,0.127559794,0
一身正气,4,162,5.4,4.536,4.752,0.02,0.448979592,-1
一身咸蛋,4,51,5.3,3.196,3.959,0.03030303,0.204819277,-1
一闪而过的,5,8,4,3,2.75,0.02,0.006048746,-1
一杀,2,50,4.6,3.275,3.793,0.2,0.110569106,-1
一群,2,16,4.4,3,2.75,0.142857143,0.036661896,-1
一群,2,27,4.9,3.645,3.5,0.02,0.021984551,-1
一群,2,17,4.1,3.852,3.617,0.071428571,0.017898383,-1
一群,2,12,5.6,3.022,2.585,0.02,0.006359102,-1
一群,2,16,3.9,3.453,2.75,0.1,0.004339667,-1
一拳,2,55,3.9,4.577,4.316,0.285714286,0.315914489,-1
一拳,2,26,3.8,3.624,3.56,0.166666667,0.213414634,-1
一切,2,29,4.7,3.551,3.439,0.02,0.023767083,0
一切,2,24,3.9,3.887,2.772,0.023255814,0.011724246,0
一切,2,10,4.8,2.646,2.722,0.04,0.007826476,0
一切,2,31,5,3.74,3.279,0.02,0.00325563,0
一千万,3,80,3.7,5.213,2.671,0.02,0.054461307,-1
一千万,3,23,5,4.056,3.077,0.022727273,0.007438217,-1
一气化三清,5,17,5.6,2.934,3.125,0.043478261,0.23625,-1
一气化三清,5,9,5.6,3.17,3.17,0.03030303,0.017288444,-1
一气化三清,5,21,5.6,4.071,3.463,0.027777778,0.0132469,-1
一气化三清,5,12,5.3,3.418,3.585,0.02,0.011794593,-1
一气凹,3,24,6.5,2.75,4.085,0.02,0.006202682,-1
一起玩,3,26,5,2.624,2.931,0.25,0.0968523,-1
一起唱,3,85,4.6,3.895,4.181,0.076923077,0.139617084,-1
一起,2,38,3.7,3.195,3.071,0.5,0.275862069,0
一起,2,18,5.1,3.35,3.039,0.333333333,0.08157277,0
一起,2,41,4.1,3.091,3.907,0.071428571,0.038271605,0
一起,2,17,3.6,2.604,2.94,0.2,0.034428795,0
一起,2,23,4.3,3.556,2.66,0.032258065,0.021943574,0
一起,2,14,3.9,2.978,2.978,0.028571429,0.021889127,0
一起,2,15,3.9,3,3.64,0.024390244,0.015163002,0
一起,2,12,3.6,3.085,3.252,0.02,0.013513514,0
一起,2,16,3.8,3.328,3.75,0.02,0.010224439,0
一起,2,11,4.3,2.55,3.096,0.0625,0.007462687,0
一抔土,3,61,4.1,2.842,2.808,0.06,0.179465056,-1
一瓶,2,51,4.1,3.887,2.79,0.02,0.034764826,-1
一盘大萝北,5,11,4.8,3.278,2.845,0.090909091,0.004248921,-1
一拍即合,4,40,4.2,3.684,3.722,0.023255814,0.010474125,-1
一年了,3,13,3.7,3.547,3.027,0.0625,0.051987768,-1
一年,2,41,4,3.538,3.854,0.027027027,0.020830587,-1
一模一样,4,67,4.9,3.758,4.004,0.142857143,0.232044199,0
一模一样,4,98,4.8,4.222,4.549,0.052631579,0.192650334,0
一模一样,4,25,4.8,4.023,3.779,0.333333333,0.137675185,0
一模一样,4,24,4.8,3.459,3.736,0.125,0.101218369,0
一模一样,4,19,4.4,3.326,3.827,0.2,0.083469722,0
一模一样,4,11,4.3,3.096,3.278,0.1,0.054054054,0
一模一样,4,20,5.4,2.722,2.922,0.25,0.0409699,0
一秒,2,75,5.1,4.277,3.312,0.032258065,0.046523785,-1
一枚,2,19,4.4,3.326,3.426,0.02,0.022411953,-1
一枚,2,97,4.4,3.875,4.961,0.022222222,0.012636846,-1
一枚,2,38,5.4,2.896,3.279,0.02,0.004119001,-1
一毛一样,4,12,4.8,2.752,2.918,0.052631579,0.023385301,-1
一路走好,4,187,4.2,3.489,4.217,0.083333333,0.662865289,1
一路走好,4,12,4.4,2.585,3.418,0.5,0.19873817,1
一路走好,4,71,5.2,3.39,2.983,1,0.040128109,1
一路走好,4,38,5.1,3.182,3.365,0.06,0.028836368,1
一路走好,4,18,5.1,3.239,2.572,0.043478261,0.012796261,1
一路走好,4,21,4.6,3.082,3.594,0.090909091,0.008171003,1
一路走好,4,30,4.2,3.006,3.323,0.023255814,0.007871088,1
一路走好,4,12,5.8,2.626,2.522,0.02,0.004033393,1
一路走好,4,22,5.6,2.79,2.708,0.02,0.002392258,1
一路发发发,5,22,4.8,3.72,3.698,0.023809524,0.031801518,-1
一辆卡车,4,11,4.7,2.732,2.732,0.1,0.003166784,-1
一辆车,3,14,4.7,3.182,2.557,0.1,0.004065994,-1
一辆,2,61,4.1,2.822,4.259,0.022222222,0.007954157,-1
一辆,2,17,5.4,2.534,3.572,0.02,0.001834664,-1
一脸享受,4,23,3.9,3.312,3.675,0.038461538,0.018829664,-1
一脸懵壁,4,13,3.7,2.777,3.393,0.25,0.018602639,-1
一脸懵逼,4,120,3.8,3.565,4.988,0.25,0.168937919,1
一脸懵逼,4,12,4.5,3.022,3.418,0.5,0.161839864,1
一脸懵逼,4,11,4.7,2.595,3.459,0.1,0.007418622,1
一脸,2,9,5.1,2.642,2.948,0.03030303,0.036144578,-1
一脸,2,19,4.3,3.176,3.116,0.071428571,0.019919169,-1
一脸,2,13,5.3,3.027,2.777,0.02,0.009290622,-1
一郎,2,17,4.7,2.94,3.808,0.05,0.010398614,-1
一块钱四个,5,73,4,3.008,3.441,0.02,0.010431842,-1
一块,2,9,4.8,2.725,2.725,0.02173913,0.001880053,0
一库,2,18,4.8,3.192,3.15,0.0625,0.073394495,1
一口老血,4,8,4.9,3,3,0.071428571,0.019395322,-1
一口老痰,4,34,5.7,3.69,3.057,0.166666667,0.030547306,-1
一口,2,29,3.7,2.546,2.928,0.25,0.031149302,0
一口,2,8,4.2,3,2.75,0.037037037,0.016979446,0
一颗,2,23,5.2,2.533,3.001,0.02,0.00250018,-1
一句句惊堂,5,13,4.4,3.393,3.393,0.333333333,0.063932449,-1
一句,2,19,4,3.176,3.221,0.1,0.035768262,-1
一句,2,20,4,3.122,2.922,0.166666667,0.01824353,-1
一句,2,20,5.4,2.659,3.684,0.03030303,0.013980868,-1
一句,2,17,3.9,3.735,2.934,0.02,0.013963161,-1
一句,2,16,4.9,3.578,2.781,0.071428571,0.013059701,-1
一句,2,18,3.6,3.725,3.15,0.066666667,0.01220972,-1
一句,2,18,4.6,2.858,3.086,0.041666667,0.00943616,-1
一句,2,40,5.1,3.249,3.088,0.02173913,0.008460237,-1
一句,2,13,3.6,3.181,2.931,0.02,0.008215819,-1
一句,2,13,4.3,2.777,3.547,0.2,0.006428284,-1
一句,2,8,4.1,3,3,0.032258065,0.004181913,-1
一句,2,15,4.8,2.823,3.273,0.02,0.001618821,-1
一举拿下,4,27,5.3,2.724,3.792,0.058823529,0.078219013,-1
一剪梅,3,22,4.9,3.823,3.573,0.02,0.0181224,-1
一架,2,68,4.1,2.649,3.911,0.022222222,0.008873589,-1
一家人,3,32,5,3.601,3.475,0.2,0.04743083,0
一集,2,15,4.3,2.74,3.64,0.047619048,0.05,-1
一集,2,17,4.5,2.822,3.528,0.2,0.042253521,-1
一集,2,11,4.2,3.459,3.278,0.1,0.034129693,-1
一级头,3,22,4.3,3.607,3.425,0.25,0.088791849,-1
一盒,2,21,4.3,4.107,3.287,0.2,0.243421053,-1
一股,2,14,3.8,2.522,2.522,0.071428571,0.034400949,-1
一股,2,11,4.3,3.278,3.459,0.034482759,0.015643803,-1
一共,2,13,4.4,3.239,3.393,0.166666667,0.019039735,0
一共,2,13,3.7,3.085,2.931,0.038461538,0.010573581,0
一个月,3,28,4.5,4.066,4.039,0.1,0.105802048,-1
一个亿,3,16,4.3,2.727,3.578,0.25,0.181818182,-1
一个人,3,27,3.9,4.255,4.282,0.02,0.019607843,-1
一个人,3,35,4.3,3.369,3.517,0.02,0.011054928,-1
一个人,3,8,3.7,2.75,3,0.024390244,0.008339651,-1
一个,2,113,4.3,3.355,3.605,0.25,1,0
一个,2,207,3.6,2.855,3.211,0.333333333,0.951515152,0
一个,2,19,4.4,3.787,3.108,0.5,0.729927007,0
一个,2,72,3.6,3.08,4.199,0.111111111,0.591254753,0
一个,2,948,4.1,3.26,3.87,0.03030303,0.479741447,0
一个,2,26,3.7,3.267,2.977,0.333333333,0.407331976,0
一个,2,17,4.3,2.895,3.97,0.5,0.394863563,0
一个,2,45,4.2,3.875,3.117,0.5,0.369822485,0
一个,2,24,4.6,3.491,3.349,0.5,0.34375,0
一个,2,56,3.7,4.45,4.28,0.5,0.304,0
一个,2,61,3.6,3.055,4.955,0.1,0.288288288,0
一个,2,112,3.9,4.546,5.348,0.4,0.284820031,0
一个,2,238,3.6,5.011,6.083,0.02,0.280327286,0
一个,2,30,3.5,3.753,3.961,0.2,0.259067358,0
一个,2,27,4.3,3.754,4.208,0.166666667,0.231707317,0
一个,2,39,3.5,3.811,3.816,0.142857143,0.222090261,0
一个,2,71,4.3,3.616,4.826,0.058823529,0.205533597,0
一个,2,67,4.4,2.883,3.392,0.2,0.196095076,0
一个,2,37,5.3,4.08,4.085,0.03125,0.193877551,0
一个,2,31,4.1,2.533,2.713,0.2,0.190528035,0
一个,2,33,4.6,2.953,4.248,0.2,0.186698718,0
一个,2,35,4.6,3.103,4.572,0.029411765,0.182123656,0
一个,2,39,4.4,3.168,3.582,0.047619048,0.171568627,0
一个,2,41,4,4.598,4.256,0.5,0.164526485,0
一个,2,55,4.2,2.988,3.189,0.071428571,0.151416628,0
一个,2,11,5.3,3.459,2.55,0.045454545,0.148418491,0
一个,2,16,4,2.75,2.75,0.25,0.140873016,0
一个,2,94,3.8,3.929,4.816,0.03030303,0.135925256,0
一个,2,14,3.9,2.985,3.325,0.125,0.13229572,0
一个,2,15,4.1,2.707,3.374,0.5,0.131931166,0
一个,2,25,3.8,3.133,2.983,0.2,0.13190184,0
一个,2,24,4.3,3.288,3.376,0.076923077,0.130625686,0
一个,2,113,4.9,4.146,3.505,0.166666667,0.128311258,0
一个,2,278,4.2,2.666,3.569,0.02,0.127649279,0
一个,2,19,5.2,3.932,3.682,0.1,0.124487004,0
一个,2,24,3.8,4.085,3.516,0.02,0.12412178,0
一个,2,118,3.6,3.141,5.255,0.166666667,0.121631123,0
一个,2,21,3.8,3.594,4.166,0.166666667,0.121428571,0
一个,2,76,3.7,2.632,3.555,0.045454545,0.114984649,0
一个,2,134,4.3,3.449,4.416,0.083333333,0.114285714,0
一个,2,19,6.7,3.221,3.537,0.125,0.112176414,0
一个,2,167,3.5,4.252,5.473,0.066666667,0.109887479,0
一个,2,59,3.6,2.66,3.239,0.066666667,0.109808102,0
一个,2,37,4,3.871,4.554,0.03030303,0.105616899,0
一个,2,32,3.8,3.5,3.703,0.5,0.103703704,0
一个,2,49,3.6,2.745,3.033,0.04,0.10294936,0
一个,2,80,3.9,4.219,4.775,0.060606061,0.100982198,0
一个,2,781,3.5,4.332,7.114,0.044444444,0.100004276,0
一个,2,46,3.9,3.493,4.289,0.027777778,0.099664804,0
一个,2,131,4.3,2.837,3.765,0.025641026,0.096744186,0
一个,2,41,4,4.269,5.046,0.047619048,0.09553295,0
一个,2,63,4.8,4.456,4.29,0.038461538,0.094867807,0
一个,2,30,4.2,4,4.12,0.076923077,0.093260722,0
一个,2,37,3.7,2.66,2.717,0.04,0.093182597,0
一个,2,44,3.8,4.422,4.303,0.2,0.092647059,0
一个,2,55,4.8,3.888,3.317,0.05,0.091822095,0
一个,2,147,3.5,4.866,5.499,0.04,0.089648653,0
一个,2,54,3.6,4.59,5.216,0.03125,0.088076444,0
一个,2,62,4.7,4.545,4.974,0.020408163,0.08762215,0
一个,2,25,3.5,3.284,4.214,0.083333333,0.085790885,0
一个,2,19,3.9,2.536,2.898,0.090909091,0.08382643,0
一个,2,13,3.8,2.777,3.239,0.5,0.083690987,0
一个,2,18,3.6,2.816,3.35,0.25,0.082635602,0
一个,2,46,4.1,3.49,4.958,0.090909091,0.081756046,0
一个,2,31,4,3.751,4.127,0.142857143,0.079096045,0
一个,2,13,4.3,3.239,3.239,0.1,0.0788,0
一个,2,12,4,2.752,2.617,0.047619048,0.078450844,0
一个,2,30,3.8,3.857,4.098,0.05,0.078137128,0
一个,2,56,3.7,2.896,3.436,0.071428571,0.077375426,0
一个,2,37,3.7,4.355,4.703,0.0625,0.076689189,0
一个,2,14,3.8,3.325,3.664,0.666666667,0.075794621,0
一个,2,120,4,2.892,3.309,0.03030303,0.075011435,0
一个,2,15,4.1,3.374,3.59,0.25,0.073831367,0
一个,2,688,4.4,2.991,4.121,0.02,0.073566444,0
一个,2,27,3.5,4.004,4.162,0.058823529,0.072803851,0
一个,2,22,3.9,3.823,3.823,0.1,0.071742313,0
一个,2,95,4,5.016,5.477,0.04,0.071590053,0
一个,2,12,4.4,3.418,3.585,0.045454545,0.070991432,0
一个,2,45,4.2,3.175,4.434,0.02,0.070929971,0
一个,2,21,5.8,3.427,3.523,0.5,0.069682152,0
一个,2,17,4.9,2.814,2.94,0.058823529,0.069179143,0
一个,2,92,3.8,4.592,4.943,0.02,0.068137342,0
一个,2,19,4.8,3.827,2.735,0.038461538,0.066773934,0
一个,2,19,3.6,2.536,3.532,0.021276596,0.065862709,0
一个,2,15,4,3.24,3.24,0.2,0.065128901,0
一个,2,60,3.6,3.781,4.231,0.076923077,0.063133281,0
一个,2,26,5.2,3.825,3.931,0.052631579,0.06229069,0
一个,2,58,3.6,4.036,4.719,0.2,0.061962134,0
一个,2,149,3.6,4.068,4.26,0.04,0.061595547,0
一个,2,19,3.7,2.793,3.787,0.111111111,0.061398825,0
一个,2,8,3.9,2.75,3,0.083333333,0.058925477,0
一个,2,63,4.1,2.985,3.696,0.027027027,0.058753709,0
一个,2,46,3.6,3.788,4.241,0.1,0.058630855,0
一个,2,8,3.6,3,3,0.333333333,0.058580858,0
一个,2,94,3.7,2.665,3.5,0.032258065,0.057501307,0
一个,2,11,3.5,3.278,3.027,0.333333333,0.056880734,0
一个,2,223,5.6,4.168,5.379,0.02,0.056462647,0
一个,2,11,5.1,2.664,3.278,0.2,0.05588585,0
一个,2,9,4.1,3.17,3.17,0.111111111,0.055687204,0
一个,2,17,3.5,3.572,3.169,0.142857143,0.054878049,0
一个,2,8,3.9,2.75,3,0.5,0.054828151,0
一个,2,194,3.6,5.228,6.109,0.2,0.054148096,0
一个,2,10,3.7,2.922,3.122,0.095238095,0.054054054,0
一个,2,15,3.8,3.64,3.774,0.25,0.052722063,0
一个,2,21,3.9,3.499,4.107,0.025641026,0.052518295,0
一个,2,17,3.9,3.735,3.735,0.083333333,0.049743387,0
一个,2,81,5.1,4.771,5.273,0.02,0.049625935,0
一个,2,28,4.1,4.111,4.495,0.045454545,0.0489671,0
一个,2,8,5.3,2.75,3,0.055555556,0.046660118,0
一个,2,16,5,3.156,2.852,0.111111111,0.045293073,0
一个,2,17,3.6,3.852,3.808,0.285714286,0.045101089,0
一个,2,145,4,4.616,4.847,0.04,0.044742519,0
一个,2,67,3.8,4.683,5.387,0.03030303,0.044734615,0
一个,2,31,3.7,4.196,4.038,0.4,0.043655553,0
一个,2,79,3.6,4.732,5.202,0.02,0.04265698,0
一个,2,37,5.7,4.044,3.944,0.054054054,0.04253234,0
一个,2,10,4,2.846,2.646,0.090909091,0.042365402,0
一个,2,78,3.7,4.608,4.89,0.03030303,0.042299267,0
一个,2,34,3.6,3.506,3.705,0.05,0.041769042,0
一个,2,30,3.7,3.085,3.785,0.033333333,0.040548047,0
一个,2,13,3.7,2.719,2.719,0.025,0.039508341,0
一个,2,28,3.5,3.155,3.455,0.05,0.039484553,0
一个,2,11,3.8,2.914,2.845,0.066666667,0.039183223,0
一个,2,9,4.1,2.642,2.948,0.022222222,0.038839286,0
一个,2,13,3.7,3.027,3.181,0.166666667,0.038028169,0
一个,2,8,3.7,3,3,0.047619048,0.038011696,0
一个,2,28,3.6,3.128,3.325,0.0625,0.037866224,0
